Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v3/mtpt/zzzTemp.txt : len : 100000 loops : 1000
WRITE	FSYNC	READ
21743489	1061528	27013	
22212782	932414	26892	
21434839	960495	24111	
21999249	1049036	24099	
21487545	1093950	25664	
21367014	1027672	23812	
22097677	953999	24376	
22986419	1298092	28343	
23390050	1150949	35215	
22687914	948975	30563	
25619042	1318119	24549	
23935550	1083746	25585	
25159256	1138214	28977	
24754606	1076792	25030	
22426407	1148410	26414	
21568264	1110038	26703	
22077045	1011686	23751	
23239481	1147102	25072	
21490368	996865	24534	
22889979	881491	27675	
23614066	1127889	25318	
22542834	915453	27034	
21898966	1101143	26073	
22064462	856250	31020	
22191235	849294	26851	
21485012	876393	24229	
21450432	1042712	24149	
22890535	947159	23874	
