Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v4/mtpt/zzzTemp.txt : len : 10000 loops : 1000
WRITE	FSYNC	READ
281934	101123	2349	
295571	96137	2351	
285732	94731	2288	
281376	111443	2294	
283310	93780	2260	
303106	93538	2240	
284199	99269	2354	
290732	97001	2332	
317412	95745	2363	
285676	108431	2360	
279617	92856	2255	
451056	101568	2262	
328872	107854	2458	
301764	103676	2287	
319510	92170	2260	
307969	102280	2249	
300588	118293	2327	
305474	102314	2169	
367464	87507	2437	
291482	94114	2282	
275777	94218	2262	
287485	93268	2193	
291951	105865	2323	
291891	93174	2268	
315718	105609	2393	
322553	104036	2289	
303680	104231	2290	
300273	102090	9039	
307611	102021	2317	
306154	102619	2246	
270989	101563	2290	
290029	94015	2182	
279181	93660	2277	
285970	93869	2371	
292462	94397	2334	
294246	94740	2301	
318144	105122	2472	
311191	102519	2330	
299981	102162	2332	
298857	108490	2279	
314841	104130	2340	
303027	102537	2314	
258414	88037	2249	
295212	93155	2371	
280681	93425	2214	
282697	94300	2297	
298291	93152	2319	
278263	93437	2299	
255790	90774	2307	
298260	93838	2329	
279174	93152	2190	
283457	96378	2252	
283119	94445	2292	
279028	94307	2260	
269231	102093	2286	
285639	92900	2352	
278707	93066	2319	
276808	92894	2255	
280651	93385	2280	
283637	92931	2258	
347179	104883	2310	
320754	103613	2318	
302058	103460	2267	
336080	92787	2259	
337356	104580	2279	
304774	105740	2244	
282774	95945	2239	
286762	102804	2289	
278037	96318	2362	
305648	98725	2316	
285209	102438	2276	
288348	136472	2517	
314243	96506	2268	
288204	95835	2403	
281787	93086	2395	
